Year;Road Name;From Street;To Street;length_(m);PCI Rating;Geom;geo_point_2d
2021;SMITHE ST;CAMBIE ST;HAMILTON ST/ MAINLAND ST;37;VERY GOOD;"{""coordinates"": [[-123.11635619217287, 49.27734723018396], [-123.11671391026086, 49.27758386014995]], ""type"": ""LineString""}";49.27746554516696, -123.11653505121686
2021;SW MARINE DR;41ST AVE;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.19545129910303, 49.2341827997747], [-123.19485534098162, 49.23395923363367]], ""type"": ""LineString""}";49.234071016704185, -123.19515332004232
2021;SE MARINE DR;EB STOP BAR AT ELLIOT ST;EB STOP BAR AT KERR ST;50;FAIR;"{""coordinates"": [[-123.05211160325018, 49.20721134169588], [-123.05142820618961, 49.20725370188647]], ""type"": ""LineString""}";49.20723252179118, -123.05176990471989
2021;OAK ST;KING EDWARD AVE;DOUGLAS CRES/ 19TH AVE;29;POOR;"{""coordinates"": [[-123.12721449644324, 49.249236832018866], [-123.12720460262243, 49.24949760921137]], ""type"": ""LineString""}";49.24936722061511, -123.12720954953284
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;11;VERY GOOD;"{""coordinates"": [[-123.14294350048448, 49.20840716001651], [-123.14279252574586, 49.20840466975471]], ""type"": ""LineString""}";49.20840591488561, -123.14286801311516
2021;NELSON ST;HOWE ST;GRANVILLEST;50;NO DATA;"{""coordinates"": [[-123.12278192044924, 49.279413113497704], [-123.12326386242535, 49.27973383902018]], ""type"": ""LineString""}";49.279573476258946, -123.1230228914373
2021;SW MARINE DR;EB STOP BAR AT CAMBIE ST;ONTARIO ST;11;VERY POOR;"{""coordinates"": [[-123.11692862712242, 49.20999814945212], [-123.1167994589243, 49.210049423759465]], ""type"": ""LineString""}";49.21002378660579, -123.11686404302337
2021;NANAIMO ST;GRANDVIEW HWY;BROADWAY AVE;50;VERY POOR;"{""coordinates"": [[-123.05629712094552, 49.25956297894365], [-123.056298700409, 49.26001273779063]], ""type"": ""LineString""}";49.25978785836714, -123.05629791067726
2021;SW MARINE DR;MARINE CRES;62ND AVE;50;VERY GOOD;"{""coordinates"": [[-123.15879107860458, 49.220894680514], [-123.15880724466504, 49.22044504291512]], ""type"": ""LineString""}";49.220669861714555, -123.15879916163482
2021;POWELL ST;;;50;NO DATA;"{""coordinates"": [[-123.07310892049605, 49.28358309780754], [-123.07377489329755, 49.28347140963572]], ""type"": ""LineString""}";49.28352725372163, -123.0734419068968
2021;OAK ST;49TH AVE;NB STOP BAR AT 41ST AVE;50;FAIR;"{""coordinates"": [[-123.12798644089165, 49.22701947284638], [-123.12797621924089, 49.22746918529824]], ""type"": ""LineString""}";49.227244329072306, -123.12798133006626
2021;GRANVILLE ST BRIDGE ON-RAMP;MRN JURISDICTION NE OF PACIFIC BLVD;END OF PAINTED GORE ON SB GRANVILLE ST BR;49;FAIR;"{""coordinates"": [[-123.12911141446904, 49.27575362063025], [-123.12913571068775, 49.27559013112065], [-123.12924773585557, 49.27536650062001]], ""type"": ""LineString""}";49.2755553311422, -123.12916460292558
2021;SW MARINE DR;EB STOP BAR AT BLENHEIM ST;MACDONALD ST;42;VERY GOOD;"{""coordinates"": [[-123.17196876112901, 49.2273852234951], [-123.17147250885186, 49.227192723973296]], ""type"": ""LineString""}";49.2272889737342, -123.17172063499044
2021;POWELL ST;;;50;GOOD;"{""coordinates"": [[-123.07440571689104, 49.28339931902635], [-123.07509057804813, 49.28335991521143]], ""type"": ""LineString""}";49.2833796171189, -123.07474814746959
2021;SEYMOUR ST;N END OF SEYMOUR ST RAMP BR DECK;NB STOP BAR AT DAVIE ST;50;VERY GOOD;"{""coordinates"": [[-123.12564474904717, 49.2759629021974], [-123.12516102524215, 49.2762824558851]], ""type"": ""LineString""}";49.27612267904125, -123.12540288714467
2021;OAK ST;NB STOP BAR AT 16TH AVE;12TH AVE;50;VERY GOOD;"{""coordinates"": [[-123.12643304814443, 49.259325097665425], [-123.12641516596808, 49.25977470518808]], ""type"": ""LineString""}";49.25954990142675, -123.12642410705627
2021;SE MARINE DR;FRASER ST;W FACE OF KNIGHT ST OVERPASS BR;50;FAIR;"{""coordinates"": [[-123.08368992767356, 49.21095647794211], [-123.0830034920265, 49.21096266816576]], ""type"": ""LineString""}";49.21095957305394, -123.08334670985002
2021;OAK ST;NB STOP BAR AT PARK DR;49TH AVE;16;VERY POOR;"{""coordinates"": [[-123.12801950525615, 49.225974325834436], [-123.12801386961176, 49.22611820236061]], ""type"": ""LineString""}";49.22604626409752, -123.12801668743396
2021;NELSON ST;BEATTY ST;CAMBIE ST BRIDGE ON-RAMP;24;NO DATA;"{""coordinates"": [[-123.11621222234515, 49.275137469993254], [-123.11644284398832, 49.275291860604334]], ""type"": ""LineString""}";49.27521466529879, -123.11632753316674
2021;SW MARINE DR;START OF PAINTED GORE AT ARTHUR LAING BR RAMPS;EB STOP BAR AT OAK ST (INTERSECTION);50;VERY POOR;"{""coordinates"": [[-123.13186867723098, 49.203789184965906], [-123.13128606831393, 49.204026969271105]], ""type"": ""LineString""}";49.203908077118506, -123.13157737277245
2021;MCGILL ST;RENFREW ST;MCGILL INTERCHANGE OVERHEAD SIGN BRIDGE;50;FAIR;"{""coordinates"": [[-123.0404956632614, 49.288640127295444], [-123.03981060428113, 49.28862031781351]], ""type"": ""LineString""}";49.288630222554474, -123.04015313377128
2021;KNIGHT ST BRIDGE ON-RAMP;START OF PAINTED GORE ON EB SE MARINE DR;END OF PAINTED GORE ON SB KNIGHT ST;50;VERY POOR;"{""coordinates"": [[-123.07898859393718, 49.210244841266224], [-123.07875609647344, 49.21001356114036], [-123.07840096916395, 49.20989009321907]], ""type"": ""LineString""}";49.210034462004025, -123.07871541382562
2021;MCGILL ST;NANAIMO ST;RENFREW ST;50;GOOD;"{""coordinates"": [[-123.04803901666851, 49.288556994417725], [-123.04735144009082, 49.28855670431966]], ""type"": ""LineString""}";49.28855684936869, -123.04769522837968
2021;SMITHE ST;BEATTY ST;CAMBIE ST;39;VERY GOOD;"{""coordinates"": [[-123.11537006647042, 49.27669489417534], [-123.11574711182601, 49.27694431790356]], ""type"": ""LineString""}";49.27681960603945, -123.11555858914821
2021;OAK ST;NB STOP BAR AT 41ST AVE;KING EDWARD AVE;50;GOOD;"{""coordinates"": [[-123.12759420791143, 49.239156507725575], [-123.12757751923249, 49.23960613728061]], ""type"": ""LineString""}";49.23938132250309, -123.12758586357197
2021;NANAIMO ST;GRANDVIEW HWY;BROADWAY AVE;50;VERY POOR;"{""coordinates"": [[-123.05629238412027, 49.25821370039163], [-123.05629396211296, 49.25866345934495]], ""type"": ""LineString""}";49.2584385798683, -123.05629317311661
2021;SW MARINE DR;MARINE CRES;62ND AVE;50;GOOD;"{""coordinates"": [[-123.15516736975911, 49.21561684555445], [-123.15478722424999, 49.21524231880965]], ""type"": ""LineString""}";49.215429582182054, -123.15497729700455
2021;SE MARINE DR;FRASER ST;W FACE OF KNIGHT ST OVERPASS BR;50;VERY POOR;"{""coordinates"": [[-123.07957913475666, 49.21092784033264], [-123.07889270118648, 49.21092159712656]], ""type"": ""LineString""}";49.2109247187296, -123.07923591797159
2021;OAK ST;NB STOP BAR AT 41ST AVE;KING EDWARD AVE;50;POOR;"{""coordinates"": [[-123.12727846550308, 49.248148360285384], [-123.1272580074, 49.24859792217975]], ""type"": ""LineString""}";49.24837314123256, -123.12726823645154
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;50;VERY GOOD;"{""coordinates"": [[-123.14484632670242, 49.20842380288432], [-123.14415987353878, 49.20842116069361]], ""type"": ""LineString""}";49.208422481788965, -123.1445031001206
2021;CAMBIE ST BRIDGE ON-RAMP;NW END OF NELSON ST RAMP BR DECK;INTERSECTION OF NELSON AND CAMBIE BR DECKS;4;NO DATA;"{""coordinates"": [[-123.11659407470101, 49.27487833241727], [-123.11655567839829, 49.27485257475237]], ""type"": ""LineString""}";49.27486545358482, -123.11657487654965
2021;TERMINAL AVE;MAIN ST;CLARK DR;50;FAIR;"{""coordinates"": [[-123.08873459143048, 49.27076197139768], [-123.0880707033684, 49.27064551392358]], ""type"": ""LineString""}";49.27070374266063, -123.08840264739945
2021;SE MARINE DR;EB STOP BAR AT VICTORIA DR;EB STOP BAR AT ELLIOT ST;50;POOR;"{""coordinates"": [[-123.06394780776661, 49.208778455857946], [-123.06334100515215, 49.208568152885746]], ""type"": ""LineString""}";49.20867330437184, -123.0636444064594
2021;TERMINAL AVE;MAIN ST;CLARK DR;50;VERY GOOD;"{""coordinates"": [[-123.08408780492039, 49.26994675069128], [-123.08342418788814, 49.26982967352665]], ""type"": ""LineString""}";49.26988821210897, -123.08375599640428
2021;OAK ST;70TH AVE;NB STOP BAR AT PARK DR;50;VERY POOR;"{""coordinates"": [[-123.12991886784631, 49.20914872240587], [-123.12990463594919, 49.209598389669644]], ""type"": ""LineString""}";49.20937355603776, -123.12991175189775
2021;OAK ST;KING EDWARD AVE;DOUGLAS CRES/ 19TH AVE;50;VERY POOR;"{""coordinates"": [[-123.12712347934117, 49.25174600428736], [-123.12710725508602, 49.25219563947275]], ""type"": ""LineString""}";49.25197082188006, -123.12711536721359
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;50;VERY GOOD;"{""coordinates"": [[-123.15024861728615, 49.21073862038208], [-123.14987003001046, 49.210363432871084]], ""type"": ""LineString""}";49.21055102662658, -123.1500593236483
2021;TERMINAL AVE;MAIN ST;CLARK DR;50;VERY GOOD;"{""coordinates"": [[-123.08541518370058, 49.27017964404141], [-123.08475131124352, 49.27006316747468]], ""type"": ""LineString""}";49.270121405758054, -123.08508324747207
2021;POWELL ST;;;11;NO DATA;"{""coordinates"": [[-123.08382707621959, 49.28285556867915], [-123.08397493477125, 49.2828764038878]], ""type"": ""LineString""}";49.282865986283475, -123.0839010054954
2021;NELSON ST;CAMBIE ST;BEATTY ST;1;NO DATA;"{""coordinates"": [[-123.11695214801806, 49.27563281166232], [-123.11696175793185, 49.27563924428862]], ""type"": ""LineString""}";49.275636027975466, -123.11695695297496
2021;SW MARINE DR;EB STOP BAR AT BLENHEIM ST;MACDONALD ST;21;VERY GOOD;"{""coordinates"": [[-123.16882898881337, 49.22580304388459], [-123.16860649058484, 49.22568284754452]], ""type"": ""LineString""}";49.22574294571456, -123.1687177396991
2021;KNIGHT ST BRIDGE ON-RAMP;SE MARINE DR;KNIGHT ST BRIDGE;50;GOOD;"{""coordinates"": [[-123.07645494843099, 49.21096477123693], [-123.07598905395169, 49.21063564065979]], ""type"": ""LineString""}";49.21080020594836, -123.07622200119134
2021;SW MARINE DR;START OF PAINTED GORE AT ARTHUR LAING BR RAMPS;EB STOP BAR AT OAK ST (INTERSECTION);50;VERY POOR;"{""coordinates"": [[-123.13766353717672, 49.20394544016034], [-123.13706032382728, 49.203730824412084]], ""type"": ""LineString""}";49.20383813228621, -123.13736193050202
2021;POWELL ST;;;50;VERY GOOD;"{""coordinates"": [[-123.0787223231348, 49.283137185593525], [-123.07940622759794, 49.28309123804632]], ""type"": ""LineString""}";49.28311421181992, -123.07906427536636
2021;TERMINAL AVE;MAIN ST;CLARK DR;50;POOR;"{""coordinates"": [[-123.093391126793, 49.271542406248464], [-123.09272446312032, 49.271432921157974]], ""type"": ""LineString""}";49.27148766370321, -123.09305779495665
2021;SW MARINE DR;MARINE CRES;62ND AVE;50;VERY GOOD;"{""coordinates"": [[-123.16100834513944, 49.222260003047204], [-123.16032320677132, 49.22228436348202]], ""type"": ""LineString""}";49.22227218326461, -123.16066577595538
2021;OAK ST;NB STOP BAR AT PARK DR;49TH AVE;50;FAIR;"{""coordinates"": [[-123.12857980509477, 49.21800584618777], [-123.12842009853357, 49.21844327262165]], ""type"": ""LineString""}";49.21822455940471, -123.12849995181418
2021;SE MARINE DR;MAIN ST;FRASER ST;50;POOR;"{""coordinates"": [[-123.09399259844733, 49.21088239707985], [-123.09330614388496, 49.210877322578334]], ""type"": ""LineString""}";49.21087985982909, -123.09364937116614
2021;SW MARINE DR;MARINE CRES;62ND AVE;50;VERY GOOD;"{""coordinates"": [[-123.16239573865889, 49.22265147280539], [-123.16179957826662, 49.22242829558488]], ""type"": ""LineString""}";49.222539884195136, -123.16209765846276
2021;OAK ST;NB STOP BAR AT PARK DR;49TH AVE;50;FAIR;"{""coordinates"": [[-123.12821874821475, 49.22027386589967], [-123.12820501838304, 49.22072353871756]], ""type"": ""LineString""}";49.22049870230862, -123.12821188329889
2021;MCGILL ST;NANAIMO ST;RENFREW ST;40;GOOD;"{""coordinates"": [[-123.0446011297092, 49.28855550391671], [-123.04405106874404, 49.288555256160485]], ""type"": ""LineString""}";49.2885553800386, -123.04432609922661
2021;SW MARINE DR;EB STOP BAR AT OAK ST (INTERSECTION);WB STOP BAR AT 70TH AVE;50;POOR;"{""coordinates"": [[-123.12258213152147, 49.20763194129619], [-123.12200090574262, 49.20787124319578]], ""type"": ""LineString""}";49.207751592245984, -123.12229151863205
2021;SW MARINE DR;41ST AVE;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.19604726122382, 49.23440636282814], [-123.19545129910303, 49.2341827997747]], ""type"": ""LineString""}";49.23429458130141, -123.19574928016343
2021;TERMINAL AVE;MAIN ST;CLARK DR;3;POOR;"{""coordinates"": [[-123.09409771217817, 49.271658009497614], [-123.09405770325131, 49.271651463888446]], ""type"": ""LineString""}";49.27165473669303, -123.09407770771475
2021;SE MARINE DR;ARGYLE ST;EB STOP BAR AT VICTORIA DR;50;GOOD;"{""coordinates"": [[-123.07137154363214, 49.21088038569616], [-123.07069114924451, 49.21082627107188]], ""type"": ""LineString""}";49.21085332838402, -123.07103134643833
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;50;VERY GOOD;"{""coordinates"": [[-123.1521428322089, 49.21261433040984], [-123.15176503487781, 49.212238795566975]], ""type"": ""LineString""}";49.21242656298841, -123.15195393354334
2021;SEYMOUR ST;NB STOP BAR AT DUNSMUIR ST;NB STOP BAR AT PENDER ST;34;FAIR;"{""coordinates"": [[-123.11533268458452, 49.28277657257329], [-123.11500333080042, 49.28299362520956]], ""type"": ""LineString""}";49.28288509889143, -123.11516800769246
2021;SE MARINE DR;FRASER ST;W FACE OF KNIGHT ST OVERPASS BR;50;GOOD;"{""coordinates"": [[-123.08780680777181, 49.21089826894417], [-123.08712041640783, 49.210906255671965]], ""type"": ""LineString""}";49.21090226230807, -123.08746361208982
2021;SE MARINE DR;ONTARIO ST;MAIN ST;50;VERY GOOD;"{""coordinates"": [[-123.10471790376168, 49.21171896976352], [-123.10410658317733, 49.21151435694528]], ""type"": ""LineString""}";49.2116166633544, -123.10441224346953
2021;SW MARINE DR;41ST AVE;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.18947218469447, 49.231968683356186], [-123.18887518468865, 49.23174634374816]], ""type"": ""LineString""}";49.23185751355218, -123.18917368469157
2021;SE MARINE DR;EB STOP BAR AT ELLIOT ST;EB STOP BAR AT KERR ST;50;POOR;"{""coordinates"": [[-123.05142820618961, 49.20725370188647], [-123.05074480658543, 49.20729605803437]], ""type"": ""LineString""}";49.20727487996042, -123.05108650638752
2021;OAK ST;NB STOP BAR AT 41ST AVE;KING EDWARD AVE;50;GOOD;"{""coordinates"": [[-123.12749720915663, 49.241854761378846], [-123.12748217706188, 49.2423044158661]], ""type"": ""LineString""}";49.242079588622474, -123.12748969310925
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;39;VERY GOOD;"{""coordinates"": [[-123.14347877305593, 49.20841598819265], [-123.14294350048448, 49.20840716001651]], ""type"": ""LineString""}";49.20841157410458, -123.1432111367702
2021;SW MARINE DR;41ST AVE;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.1870842167865, 49.23107930632227], [-123.18648723819092, 49.23085695431329]], ""type"": ""LineString""}";49.23096813031778, -123.18678572748871
2021;OAK ST;49TH AVE;NB STOP BAR AT 41ST AVE;50;VERY POOR;"{""coordinates"": [[-123.12790068901182, 49.23016543125078], [-123.12788344143242, 49.23061505137927]], ""type"": ""LineString""}";49.23039024131502, -123.12789206522211
2021;SMITHE ST;START OF PAINTED GORE S OF EXPO BLVD;BEATTY ST;8;VERY POOR;"{""coordinates"": [[-123.11438872981995, 49.275857962805176], [-123.11443328123484, 49.275923738275516]], ""type"": ""LineString""}";49.27589085054034, -123.11441100552737
2021;SW MARINE DR;MACDONALD ST;MARINE CRES;50;VERY GOOD;"{""coordinates"": [[-123.16627716882367, 49.22512996454933], [-123.16568279009049, 49.22490668164893]], ""type"": ""LineString""}";49.225018323099135, -123.16597997945708
2021;GRANVILLE ST BRIDGE ON-RAMP;MRN JURISDICTION NE OF PACIFIC BLVD;END OF PAINTED GORE ON SB GRANVILLE ST BR;50;VERY POOR;"{""coordinates"": [[-123.12965902432897, 49.275691050386506], [-123.12947426285514, 49.27582093489349], [-123.12926317688607, 49.275842393573996]], ""type"": ""LineString""}";49.27579264738279, -123.12947077085114
2021;SW MARINE DR;41ST AVE;EB STOP BAR AT DUNBAR ST;50;VERY GOOD;"{""coordinates"": [[-123.19306073387853, 49.2332924220249], [-123.19246116524951, 49.233073049427475]], ""type"": ""LineString""}";49.233182735726196, -123.19276094956403
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;50;VERY GOOD;"{""coordinates"": [[-123.14949182854696, 49.209988621399575], [-123.1491146924812, 49.20961281151291]], ""type"": ""LineString""}";49.20980071645624, -123.14930326051409
2021;SW MARINE DR;MARINE CRES;62ND AVE;50;VERY GOOD;"{""coordinates"": [[-123.15983193517576, 49.22219132431602], [-123.1592498343886, 49.221952898064885]], ""type"": ""LineString""}";49.22207211119046, -123.1595408847822
2021;POWELL ST;;;6;VERY GOOD;"{""coordinates"": [[-123.08397637335902, 49.28287660433427], [-123.08405711280042, 49.28288768615394]], ""type"": ""LineString""}";49.2828821452441, -123.08401674307974
2021;SEYMOUR ST;NB STOP BAR AT ROBSON ST;NB STOP BAR AT GEORGIA ST;50;GOOD;"{""coordinates"": [[-123.11790776319066, 49.28107774941658], [-123.11742406331206, 49.281397351336125]], ""type"": ""LineString""}";49.28123755037635, -123.11766591325136
2021;OAK ST;NB STOP BAR AT PARK DR;49TH AVE;50;FAIR;"{""coordinates"": [[-123.12820501838304, 49.22072353871756], [-123.12819128831008, 49.2211732114988]], ""type"": ""LineString""}";49.22094837510818, -123.12819815334656
2021;NANAIMO ST;HASTINGS ST;XWALK NORTH OF DUNDAS ST;50;GOOD;"{""coordinates"": [[-123.05627495839558, 49.28127355804574], [-123.05627066465783, 49.28172330815993]], ""type"": ""LineString""}";49.28149843310284, -123.0562728115267
2021;GRANVILLE ST BRIDGE OFF-RAMP;START OF PAINTED GORE ON GARNVILLE ST BR NB;N END OF SEYMOUR ST RAMP BR DECK;47;FAIR;"{""coordinates"": [[-123.13082646788762, 49.2738199772499], [-123.13022146695279, 49.273968323926916]], ""type"": ""LineString""}";49.273894150588404, -123.13052396742022
2021;SW MARINE DR;62ND AVE;EB STOP BAR AT CORNISH ST;50;VERY GOOD;"{""coordinates"": [[-123.154029135513, 49.21449340158797], [-123.15365189370753, 49.21411762042082]], ""type"": ""LineString""}";49.2143055110044, -123.15384051461027
2021;SW MARINE DR;EB STOP BAR AT BLENHEIM ST;MACDONALD ST;50;FAIR;"{""coordinates"": [[-123.17383907108574, 49.228104705246096], [-123.17324692245269, 49.22787691898833]], ""type"": ""LineString""}";49.22799081211721, -123.17354299676921
2021;POWELL ST;;;50;NO DATA;"{""coordinates"": [[-123.07044676340315, 49.284032756947845], [-123.07111238533054, 49.28392016234034]], ""type"": ""LineString""}";49.283976459644094, -123.07077957436684
2021;NANAIMO ST;XWALK NORTH OF DUNDAS ST;MCGILL ST;50;FAIR;"{""coordinates"": [[-123.05621485302198, 49.287570053725126], [-123.05621055823916, 49.28801980334485]], ""type"": ""LineString""}";49.28779492853499, -123.05621270563057
2021;SE MARINE DR;MAIN ST;FRASER ST;50;VERY GOOD;"{""coordinates"": [[-123.09604907188061, 49.21089288138161], [-123.09536263838427, 49.21089252272021]], ""type"": ""LineString""}";49.21089270205091, -123.09570585513246
2021;TERMINAL AVE;MAIN ST;CLARK DR;50;VERY GOOD;"{""coordinates"": [[-123.08276392244002, 49.269708391190825], [-123.08210141157771, 49.2695889093128]], ""type"": ""LineString""}";49.26964865025181, -123.08243266700886
