HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text,*pavement_length_(m),*avg_distance_to_streetlight_meters,*avg_distance_to_curb_ramp_meters,*construction_distance,*streetlight_count,*curb_ramp_count,k=7 clustering
0 POWELL ST,49.28327083449982,-123.10392987170884,,,,,43.842981760507534,0,0,,0,0,0,43,24.940126574088787,0,28.491826787418614,1,3.141077370093068,"Cordova St. - Richards to Gore
Powell St., Carrall to Gore
Gore Ave., Powell t",2025-10-01,"LINESTRING (492466.32 5458950.898, 492416.7 5458952.358)",-1.0566978441507719e-15,0.06293572646083107,-3.364136263006617e-15,-1.5868334372353108,0.18454935622317598,0.0,2
100 PRIOR ST,49.27677379371264,-123.10022569359776,2021.0,MAIN ST,TERMINAL AVE,GEORGIA ST VIADUCT (PRIOR ST),28.0,1,0,False,0,0,0,44,35.027320514205,0,28.491826787418614,1,59.226586703766245,"Prior St, Station, National Ave, Dunlevy Ave",2027-01-02,"LINESTRING (492682.435 5458229.843, 492737.456 5458228.125)",-2.3561207269735074,2.008404997696477,-3.364136263006617e-15,2.9425960345534654,0.18884120171673818,0.0,3
6700 ST. GEORGE ST,49.22294712740944,-123.09414828797544,,,,,43.842981760507534,0,0,,0,0,0,6,25.59742205271499,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493144.994 5452269.633, 493144.096 5452219.37)",-1.0566978441507719e-15,0.18970518914597817,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
700 E 43RD AV,49.23098508629477,-123.09026089498826,,,,,43.842981760507534,0,0,,0,0,0,13,21.1352271223559,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493403.659 5453138.281, 493453.688 5453137.186)",-1.0566978441507719e-15,-0.6708971915372148,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
1400 E 45TH AV,49.22900539706283,-123.07682009928295,2021.0,KNIGHT ST,NB STOP BAR AT 49TH AVE,41ST AVE,50.0,1,0,False,0,0,0,9,29.99073316414123,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494381.834 5452917.074, 494432.145 5452916.069)",0.9156532848244208,1.0370222742539306,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
1700 E 45TH AV,49.22898500234525,-123.06860711346602,,,,,43.842981760507534,0,0,,0,0,0,5,23.06683001544652,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494983.868 5452914.075, 495026.026 5452913.384)",-1.0566978441507719e-15,-0.29835809939258817,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
6200-6400 COMMERCIAL ST,49.22663794767784,-123.0683838181456,,,,,43.842981760507534,0,0,,0,0,0,12,18.26070186336892,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495023.048 5452764.857, 495018.889 5452540.73)",-1.0566978441507719e-15,-1.2252932499404927,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,4
5900 PRINCE EDWARD ST,49.23042064969565,-123.09732172283948,,,,,43.842981760507534,0,0,,0,0,0,8,23.861048733277848,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (492915.14 5453100.735, 492913.937 5453050.51)",-1.0566978441507719e-15,-0.1451809007232801,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,4
6000 PRINCE EDWARD ST,49.22951809842306,-123.09736269381877,,,,,43.842981760507534,0,0,,0,0,0,8,25.419631417753585,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (492912.179 5453000.417, 492910.674 5452950.163)",-1.0566978441507719e-15,0.15541555229709045,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
700-1000 E 54TH AV,49.22063794264935,-123.09055826578516,,,,,43.842981760507534,0,0,,0,0,0,12,26.630909484708067,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493381.208 5451988.089, 493430.086 5451986.854)",-1.0566978441507719e-15,0.38902901032826487,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
1500 E 55TH AV,49.21955787179749,-123.0743095572538,,,,,43.842981760507534,0,0,,0,0,0,8,30.88789782099466,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494563.941 5451866.3, 494613.543 5451865.923)",-1.0566978441507719e-15,1.2100541681095287,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
7000-7100 ARGYLE ST,49.21924731733061,-123.07198322203809,,,,,43.842981760507534,0,0,,0,0,0,8,26.843728509619044,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494758.374 5451857.841, 494757.854 5451805.006)",-1.0566978441507719e-15,0.43007440667501845,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
7000 LANARK ST,49.22021516801538,-123.0761092844486,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,0,False,0,0,1,7,28.055289965532275,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494458.435 5451962.707, 494457.082 5451915.919)",0.9156532848244208,0.6637425205911027,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
3400 MATAPAN CRESCENT,49.25726592923208,-123.0291284263813,2021.0,GRANDVIEW HWY,RUPERT ST,BOUNDARY RD,38.0,0,1,False,0,0,0,14,33.114555385815365,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497835.914 5456055.978, 497925.022 5456055.747)",-0.8689507216108127,1.639499055918751,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,0
1500 WOODLAND DRIVE,49.27121526905468,-123.0734615554236,,,,,43.842981760507534,0,0,,0,0,0,5,24.569457006209827,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494656.401 5457634.001, 494655.742 5457583.606)",-1.0566978441507719e-15,-0.008553555729216988,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1400 WOODLAND DRIVE,49.27180355279005,-123.0734503041615,,,,,43.842981760507534,0,0,,0,0,0,5,22.134830759476312,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494657.506 5457714.404, 494656.401 5457634.001)",-1.0566978441507719e-15,-0.4781083772269048,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
900 MCLEAN DRIVE,49.27602725313952,-123.07442649522991,,,,,43.842981760507534,0,0,,0,0,0,6,25.177254098814988,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494586.615 5458168.113, 494586.193 5458119.533)",-1.0566978441507719e-15,0.10866938791888374,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1700 GRAVELEY ST,49.27049996101458,-123.06863688946382,2021.0,1ST AVE,COMMERCIAL DR,NANAIMO ST,41.0,0,0,False,0,1,0,12,24.597014500116725,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494936.499 5457530.034, 495077.436 5457527.872)",-0.42279972000200433,-0.003238672531133574,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
3200 E 52ND AV,49.22236256798934,-123.0356295243066,,,,,43.842981760507534,0,0,,0,0,0,6,21.733919920868345,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497378.915 5452176.117, 497432.26 5452175.607)",-1.0566978441507719e-15,-0.555430149926769,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
1900 ALBERTA ST,49.26802181247046,-123.1107503837184,,,,,43.842981760507534,0,0,,0,0,0,8,35.529241424492575,0,28.491826787418614,1,2.790215619998428e-06,Yukon St - W 8th Av to W 7th Av / W 7th Av - Yukon St to Alberta St / Alberta St,2025-09-01,"LINESTRING (491943.225 5457265.243, 491942.76 5457248.937)",-1.0566978441507719e-15,2.1052081040263477,-3.364136263006617e-15,-1.8405045894493381,0.034334763948497854,0.0,2
2000-2100 MOBERLY ROAD,49.2660408477567,-123.12059463498336,,,,,43.842981760507534,0,0,,0,0,0,30,19.26923244375915,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491226.891 5457053.648, 491226.068 5457022.274)",-1.0566978441507719e-15,-1.0307827384049086,-3.364136263006617e-15,0.0,0.12875536480686695,0.0,4
100 E 6TH AV,49.265531630723274,-123.10225341016928,2021.0,MAIN ST,KINGSWAY AVE,5TH AVE,47.0,0,1,False,0,0,0,13,31.658269813087756,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (492517.075 5456980.656, 492604.458 5456978.114)",0.46950228321561244,1.3586321618444683,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,0
6700-6800 CULLODEN ST,49.222614488551656,-123.07877494587872,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,1,0,False,0,0,0,12,28.067277697244247,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494266.206 5452295.038, 494261.642 5452117.448)",0.9156532848244208,0.6660545375718321,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
6700-6800 LANARK ST,49.222580550673136,-123.0760140165827,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,0,1,False,0,0,0,10,27.647562319271863,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494467.39 5452291.022, 494462.53 5452113.507)",0.9156532848244208,0.5851060225182075,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,0
1900 CEDAR CRESCENT,49.25366314028504,-123.14971937981385,,,,,43.842981760507534,0,0,,0,0,0,13,21.080112905540677,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489195.268 5455726.225, 489190.643 5455722.073, 489185.508 5455717.623, 489180.296 5455713.264, 489175.009 5455708.996, 489169.648 5455704.821, 489164.215 5455700.74, 489158.712 5455696.754, 489153.14 5455692.866, 489147.501 5455689.075, 489141.796 5455685.383, 489136.028 5455681.791, 489130.199 5455678.3, 489124.309 5455674.912, 489118.361 5455671.627, 489112.356 5455668.446, 489106.297 5455665.371, 489100.406 5455662.505, 489067.14 5455646.674, 489066.943 5455646.58, 489065.112 5455645.687, 489063.297 5455644.761, 489061.498 5455643.804, 489059.716 5455642.816, 489057.951 5455641.797, 489056.205 5455640.747, 489054.477 5455639.667, 489052.768 5455638.557, 489051.079 5455637.417, 489049.41 5455636.248, 489047.762 5455635.05, 489046.135 5455633.824, 489044.529 5455632.569, 489042.946 5455631.286, 489041.385 5455629.976, 489039.848 5455628.639, 489038.334 5455627.275, 489036.844 5455625.885, 489035.378 5455624.469, 489033.937 5455623.028, 489032.522 5455621.562, 489031.133 5455620.072, 489029.77 5455618.557, 489028.433 5455617.019, 489027.124 5455615.458, 489025.842 5455613.874, 489024.587 5455612.268, 489023.361 5455610.641, 489022.164 5455608.992, 489020.995 5455607.323, 489019.856 5455605.633, 489018.747 5455603.924, 489017.667 5455602.196, 489016.78 5455600.718)",-1.0566978441507719e-15,-0.6815268092345425,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
2000 W 18TH AV,49.255403656617034,-123.1521507878632,,,,,43.842981760507534,0,0,,0,0,0,9,30.13223165190091,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488952.158 5455858.961, 488904.487 5455860.164)",-1.0566978441507719e-15,1.0643124167352795,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
2700 MAPLE ST,49.261674466449946,-123.15060854464396,,,,,43.842981760507534,0,0,,0,0,0,12,32.68561034070905,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489042.628 5456582.016, 489041.245 5456530.914)",-1.0566978441507719e-15,1.556770458723413,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
3400 E 53RD AV,49.22113836731571,-123.03173771771368,,,,,43.842981760507534,0,0,,0,0,0,6,20.005159174476173,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497645.926 5452040.651, 497726.033 5452038.689, 497726.087 5452038.688, 497726.247 5452038.686, 497726.406 5452038.687, 497726.566 5452038.691, 497726.725 5452038.698, 497726.884 5452038.708, 497727.043 5452038.72, 497727.202 5452038.735, 497727.36 5452038.753, 497727.518 5452038.773, 497727.676 5452038.797, 497727.833 5452038.823, 497727.99 5452038.852, 497728.147 5452038.883, 497728.302 5452038.918, 497728.457 5452038.955, 497728.612 5452038.994, 497728.766 5452039.037, 497728.919 5452039.082, 497729.071 5452039.13, 497729.222 5452039.18, 497729.372 5452039.233, 497729.522 5452039.289, 497729.67 5452039.347, 497729.818 5452039.408, 497729.964 5452039.471, 497730.109 5452039.537, 497730.253 5452039.605, 497730.396 5452039.676, 497730.538 5452039.75, 497730.678 5452039.826, 497730.817 5452039.904, 497730.954 5452039.985, 497731.09 5452040.068, 497731.225 5452040.153, 497731.358 5452040.241, 497731.489 5452040.331, 497731.619 5452040.424, 497731.739 5452040.513)",-1.0566978441507719e-15,-0.8888480389245117,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
6800-6900 RUPERT ST,49.2212112462243,-123.0443351289309,,,,,43.842981760507534,0,0,,0,0,0,8,19.83529240860242,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496773.675 5452106.178, 496769.529 5451990.232)",-1.0566978441507719e-15,-0.9216094367100051,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,4
3200 E 52ND AV,49.22203742803774,-123.03817570006623,,,,,43.842981760507534,0,0,,0,0,0,14,29.972759870336574,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497162.515 5452140.015, 497277.817 5452139.599)",-1.0566978441507719e-15,1.0335558502902962,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,0
6800 KERR ST,49.22188996692449,-123.041199342158,,,,,43.842981760507534,0,0,,0,0,0,5,25.571119790560076,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497000.666 5452142.024, 496999.304 5452105.034)",-1.0566978441507719e-15,0.18463239654477037,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
2600 E 53RD AV,49.221132888679335,-123.05337760332088,,,,,43.842981760507534,0,0,,0,0,0,12,30.095049444422727,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496054.691 5452041.914, 496171.59 5452037.925)",-1.0566978441507719e-15,1.0571412606620496,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,0
1300 W 43RD AV,49.23238883250919,-123.13686714484324,,,,,43.842981760507534,0,0,,0,0,0,8,28.7937833216698,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490064.45 5453297.457, 490007.249 5453300.305)",-1.0566978441507719e-15,0.8061722329478263,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
1400 W 43RD AV,49.23246215187811,-123.13923519709218,2021.0,GRANVILLE ST,49TH AVE,41ST AVE,50.0,1,0,False,0,0,0,13,24.91504992819317,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489893.897 5453305.95, 489833.036 5453308.743)",0.9156532848244208,0.05809931265683345,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,0
1900 E 53RD AV,49.22181059911668,-123.06682820980504,,,,,43.842981760507534,0,0,,0,0,0,9,33.19765410822479,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495110.775 5452116.457, 495156.742 5452115.619)",-1.0566978441507719e-15,1.6555259125338042,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
6500-6600 CLARENDON ST,49.2227711140544,-123.05625959549762,,,,,43.842981760507534,0,0,,0,0,0,8,27.25729726545221,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495903.822 5452246.423, 495903.007 5452197.961)",-1.0566978441507719e-15,0.5098374518581579,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
3300-3400 CHERRY ST,49.234713904983785,-123.03284477224052,,,,,43.842981760507534,0,0,,0,0,0,20,29.837875034319723,0,28.491826787418614,1,48.69010496927446,,2025-06-16,"LINESTRING (497521.417 5453603.683, 497696.503 5453494.047)",-1.0566978441507719e-15,1.007541251464865,-3.364136263006617e-15,2.091676582021757,0.08583690987124463,0.0,3
3300-3400 ARCHIMEDES ST,49.23494596585432,-123.0321536976943,,,,,43.842981760507534,0,0,,0,0,0,25,30.745499380052863,0,28.491826787418614,1,48.32698042777104,,2025-06-16,"LINESTRING (497546.861 5453643.812, 497771.7 5453505.472)",-1.0566978441507719e-15,1.1825904559246772,-3.364136263006617e-15,2.0623508788275475,0.1072961373390558,0.0,3
3500 W 5TH AV,49.26770300943731,-123.1819968318036,,,,,43.842981760507534,0,0,,0,0,0,2,12.959722892007502,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (486779.414 5457231.132, 486740.153 5457232.233)",-1.0566978441507719e-15,-2.2476679318861006,-3.364136263006617e-15,0.0,0.008583690987124463,0.0,4
900 W 59TH AV,49.21707788540196,-123.1277060355338,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,50.0,1,0,False,0,0,0,14,19.752474087704663,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490737.415 5451594.001, 490662.425 5451597.206)",0.9156532848244208,-0.9375822136149036,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,4
2400 W 15TH AV,49.258353842379194,-123.16142890160748,,,,,43.842981760507534,0,0,,0,0,0,9,27.096665900224064,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488340.075 5456186.662, 488167.675 5456191.209)",-1.0566978441507719e-15,0.4788572420095916,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
4000 W 8TH AV,49.26523653799677,-123.19412360389047,,,,,43.842981760507534,0,0,,0,0,0,6,21.966764423532165,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (485922.665 5456945.14, 485831.057 5456974.217)",-1.0566978441507719e-15,-0.5105225346278219,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
2600 KAMLOOPS ST,49.26032539917895,-123.05475355549186,,,,,43.842981760507534,0,0,,0,0,0,5,26.301368945438856,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496016.1 5456423.019, 496016.1 5456371.018)",-1.0566978441507719e-15,0.32547208889097506,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
2400 KAMLOOPS ST,49.262266189177595,-123.05470201077976,2021.0,BROADWAY AVE,EB STOP BAR AT NANAIMO ST,RENFREW ST,2.0,0,0,False,1,0,0,10,29.48013837091407,0,28.491826787418614,1,0.0001031896369686,,2025-06-16,"LINESTRING (496020.126 5456640.505, 496019.887 5456585.043)",-6.222762740916513,0.9385462772449037,-3.364136263006617e-15,-1.840496481256983,0.04291845493562232,0.0,1
2500 E BROADWAY,49.26201627406304,-123.05385565673912,2021.0,BROADWAY AVE,EB STOP BAR AT NANAIMO ST,RENFREW ST,2.0,0,0,False,1,0,0,16,21.381881866844388,0,28.491826787418614,1,0.0001031896011902,,2025-06-16,"LINESTRING (496019.887 5456585.043, 496143.244 5456584.851)",-6.222762740916513,-0.6233260603727331,-3.364136263006617e-15,-1.8404964812598728,0.06866952789699571,0.0,1
2900 KASLO ST,49.25736397962423,-123.04702959520758,2021.0,GRANDVIEW HWY,NANAIMO ST,RENFREW ST,45.0,1,0,False,0,0,0,3,22.445568268549497,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496577.951 5456081.33, 496577.839 5456053.507)",0.17206828214307351,-0.4181779070772227,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
2700 E BROADWAY,49.26200436979645,-123.0483000014171,2021.0,BROADWAY AVE,EB STOP BAR AT NANAIMO ST,RENFREW ST,50.0,0,0,False,0,0,1,24,18.72490167825517,0,28.491826787418614,1,0.0001031868214216,,2025-06-16,"LINESTRING (496392.789 5456584.204, 496578.778 5456582.498)",0.9156532848244208,-1.135765232442688,-3.364136263006617e-15,-1.8404964814843652,0.10300429184549356,0.0,2
2500 E 11TH AV,49.26009278670502,-123.05387770436197,,,,,43.842981760507534,0,0,,0,0,0,8,28.01069856623147,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496016.1 5456371.018, 496143.518 5456371.209)",-1.0566978441507719e-15,0.6551423888184684,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
3600 KASLO ST,49.251730767828384,-123.04707693485072,,,,,43.842981760507534,0,0,,0,0,0,5,28.803555929424512,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496574.248 5455464.445, 496573.873 5455417.906)",-1.0566978441507719e-15,0.8080570294729551,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
3200 KASLO ST,49.25517942816771,-123.04704155058585,,,,,43.842981760507534,0,0,,0,0,0,5,26.840266307896194,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496577.01 5455852.411, 496576.738 5455796.713)",-1.0566978441507719e-15,0.4294066682432393,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
6300 MONTGOMERY ST,49.22829740720103,-123.13204040571608,,,,,43.842981760507534,0,0,,0,0,0,6,20.83507739357179,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490387.07 5452868.65, 490385.83 5452818.178)",-1.0566978441507719e-15,-0.7287856466998476,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
6200 ALBERTA ST,49.22800353722606,-123.11300387845624,,,,,43.842981760507534,0,0,,0,0,0,4,22.480885474792295,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491772.052 5452833.627, 491772.759 5452783.373)",-1.0566978441507719e-15,-0.41136644495017816,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,4
4900 OSLER ST,49.24128062843846,-123.13011362257446,,,,,43.842981760507534,0,0,,0,0,0,6,28.08731626717392,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490529.878 5454313.17, 490528.556 5454259.855)",-1.0566978441507719e-15,0.6699192815501004,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
4600 HEATHER ST,49.24409572255052,-123.12054694863996,,,,,43.842981760507534,0,0,,0,0,0,6,23.652223682848017,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491226.872 5454626.566, 491225.248 5454570.059)",-1.0566978441507719e-15,-0.1854559981475285,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
