HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text
7800 NANAIMO ST,49.212220525294136,-123.05941081366795,,,,,,,,,,,,7,26.407372233092726,0,,False,,,,"LINESTRING (495672.782 5451066.358, 495672.627 5451056.295, 495672.624 5451056.101, 495672.613 5451053.841, 495672.642 5451051.582, 495672.71 5451049.323, 495672.817 5451047.065, 495672.964 5451044.81, 495673.15 5451042.558, 495673.375 5451040.309, 495673.639 5451038.065, 495673.943 5451035.825, 495674.286 5451033.591, 495674.433 5451032.729)"
2300-2400 E 48TH AV,49.225775183794454,-123.05877529990852,,,,,,,,,,,,6,29.89712501922098,0,,False,,,,"LINESTRING (495695.65 5452556.526, 495745.332 5452556.059)"
6900 FLEMING ST,49.22107556488456,-123.07331515228145,,,,,,,,,,,,9,20.98178099110778,0,,False,,,,"LINESTRING (494663.369 5452110.216, 494659.268 5451959.308)"
4900 SLOCAN ST,49.239105443211976,-123.05452919886936,2021.0,KINGSWAY AVE,EB STOP BAR AT 33RD AVE,EB STOP BAR AT EARLES ST,47.0,True,False,False,False,False,False,12,22.669911660617682,0,,True,84.64830309301315,,2025-06-16,"LINESTRING (496030.838 5454061.983, 496030.609 5454013.982)"
0 SKEENA ST,49.284086263151906,-123.02831396377545,,,,,,,,,,,,7,23.760944340272374,0,,False,,,,"LINESTRING (497940.702 5459062.951, 497940.996 5459011.988)"
300 BOUNDARY ROAD,49.281357962202875,-123.02357410704107,2021.0,HASTINGS ST,EB STOP BAR AT BOUNDARY RD,GILMORE AVE,23.0,False,False,False,False,False,True,8,27.772949296793968,0,,False,,,,"LINESTRING (498285.774 5458760.723, 498285.153 5458707.365)"
4700 HUDSON ST,49.24307920379568,-123.13508760183889,,,,,,,,,,,,4,17.898928613561548,0,,False,,,,"LINESTRING (490148.482 5454513.929, 490149.654 5454512.018, 490150.86 5454510.128, 490152.098 5454508.26, 490153.369 5454506.413, 490154.672 5454504.589, 490156.007 5454502.788, 490157.372 5454501.01, 490158.769 5454499.256, 490159.78 5454498.025, 490163.621 5454493.237, 490165.718 5454490.557, 490167.768 5454487.841, 490169.77 5454485.089, 490171.724 5454482.304, 490173.63 5454479.485, 490175.485 5454476.632, 490177.291 5454473.748, 490179.047 5454470.832, 490180.75 5454467.886, 490182.402 5454464.911, 490184.002 5454461.908, 490185.55 5454458.877, 490185.589 5454458.798)"
500 DAVIE ST,49.276351731884944,-123.1249642464758,2021.0,SEYMOUR ST,NB STOP BAR AT DAVIE ST,NB STOP BAR AT NELSON ST,46.0,False,False,False,False,True,False,27,24.438832173759767,0,,False,,,,"LINESTRING (490928.091 5458167.242, 490892.86 5458202.244)"
500-600 E 30TH AV,49.243558151318794,-123.09256651231456,,,,,,,,,,,,11,22.86755711773143,0,,False,,,,"LINESTRING (493143.592 5454537.775, 493381.461 5454533.591)"
5400 MACKIE ST,49.236685081476935,-123.10926510165794,,,,,,,,,,,,14,29.61984179246885,0,,False,,,,"LINESTRING (492048.633 5453838.837, 492043.392 5453707.613)"
4600-4800 ONTARIO ST,49.241962720870966,-123.10529416694449,,,,,,,,,,,,23,17.238788218566636,0,,False,,,,"LINESTRING (492340.371 5454513.821, 492331.418 5454205.238)"
100 E 30TH AV,49.24329832960858,-123.10230513151257,,,,,,,,,,,,11,29.045517793190665,0,,False,,,,"LINESTRING (492528.784 5454508.054, 492578.536 5454507.367)"
5800 QUEBEC ST,49.23190363285008,-123.103672564633,2021.0,41ST AVE,QUEBEC ST,EB STOP BAR AT MAIN ST,50.0,False,True,False,False,False,False,6,29.262148113366674,0,,False,,,,"LINESTRING (492451.821 5453266.569, 492452.968 5453215.63)"
0 E 40TH AV,49.234582520509576,-123.10462344619972,,,,,,,,,,,,15,33.190150969821744,0,,False,,,,"LINESTRING (492313.243 5453541.312, 492453.917 5453536.701)"
0 W 39TH AV,49.235566262053545,-123.10709926794712,,,,,,,,,,,,8,21.40562844873935,0,,False,,,,"LINESTRING (492270.24 5453644.99, 492136.758 5453652.252)"
200 E 41ST AV,49.2330307896837,-123.09894106617165,2021.0,41ST AVE,SOPHIA ST,EB STOP BAR AT FRASER ST,28.0,False,False,False,True,False,False,13,26.494393284779292,0,,False,,,,"LINESTRING (492771.862 5453366.692, 492822.183 5453365.196)"
900 E 35TH AV,49.238248297850404,-123.08548832709977,,,,,,,,,,,,9,31.689671569573207,0,,False,,,,"LINESTRING (493756.78 5453945.178, 493797.313 5453944.381)"
1100 E 37TH AV,49.236446865060785,-123.08184306413526,,,,,,,,,,,,7,26.192123390569456,0,,False,,,,"LINESTRING (494036.601 5453744.333, 494047.758 5453744.109)"
5300 WINDSOR ST,49.236282549860725,-123.0847395447039,,,,,,,,,,,,7,31.322115770950738,0,,False,,,,"LINESTRING (493834.089 5453748.242, 493831.404 5453742.018, 493830.661 5453703.104)"
4500 WINDSOR ST,49.24426386511905,-123.0839796859043,,,,,,,,,,,,6,22.837072179499987,0,,False,,,,"LINESTRING (493888.374 5454652.497, 493886.841 5454574.316)"
4300 ST. CATHERINES ST,49.246290626389595,-123.0858519163403,,,,,,,,,,,,5,27.413854894344617,0,,False,,,,"LINESTRING (493753.387 5454868.349, 493749.802 5454809.4)"
1000 E KING EDWARD AV,49.248551376282705,-123.08230226298525,,,,,,,,,,,,8,29.165499284195718,0,,False,,,,"LINESTRING (493985.121 5455090.397, 494035.311 5455089.433)"
1000 E 26TH AV,49.24773290758487,-123.08358910251216,,,,,,,,,,,,5,24.80323503596668,0,,False,,,,"LINESTRING (493893.832 5454999.445, 493939.092 5454998.612)"
2000 WILLIAM ST,49.273771136954814,-123.06321512629553,,,,,,,,,,,,5,23.81529202606813,0,,True,0.00010317357365338778,,2025-06-16,"LINESTRING (495377.63 5457892.563, 495425.732 5457891.971)"
1700 W 47TH AV,49.22887453687796,-123.1475367328295,,,,,,,,,,,,4,28.87457675224141,0,,False,,,,"LINESTRING (489283.768 5452909.019, 489232.881 5452910.297)"
6500 MAPLE ST,49.22646605604716,-123.15233888771778,,,,,,,,,,,,13,15.83080892626349,0,,False,,,,"LINESTRING (488909.722 5452715.672, 488906.59 5452569.53)"
6300 MAPLE ST,49.22828097475204,-123.15227899394355,,,,,,,,,,,,3,21.31057933621089,0,,False,,,,"LINESTRING (488913.531 5452868.875, 488912.315 5452819.837)"
6500-6600 MARGUERITE ST,49.22572822791814,-123.14504326807557,,,,,,,,,,,,10,17.300004755898208,0,,False,,,,"LINESTRING (489441.847 5452656.193, 489436.543 5452462.873)"
1900 W 52ND AV,49.22421408341641,-123.15059463197983,,,,,,,,,,,,7,24.817221562665,0,,False,,,,"LINESTRING (489061.013 5452391.447, 489008.302 5452392.545)"
7000 EAST BOULEVARD,49.221620184404614,-123.15120777646106,,,,,,,,,,,,12,33.76517254281942,0,,False,,,,"LINESTRING (488979.531 5452129.366, 488999.341 5452078.079)"
4800 BALACLAVA ST,49.24257228863458,-123.17575163285588,,,,,,,,,,,,7,30.91937073776117,0,,False,,,,"LINESTRING (487207.887 5454463.19, 487207.367 5454410.455)"
3000-3100 W 28TH AV,49.24707583524357,-123.17433081465258,,,,,,,,,,,,7,16.777138538039306,0,,False,,,,"LINESTRING (487412.638 5454936.404, 487211.757 5454938.082)"
3200 W 31ST AV,49.244237919748386,-123.17684145441228,,,,,,,,,,,,6,15.996309888223921,0,,False,,,,"LINESTRING (487209.449 5454621.523, 487048.022 5454622.829)"
500 LAKEWOOD DRIVE,49.27995811503737,-123.06172549553386,2021.0,HASTINGS ST,VICTORIA DR,NANAIMO ST,50.0,True,False,False,False,False,False,8,27.525894402477064,0,,True,0.0,,2025-06-16,"LINESTRING (495510.942 5458612.634, 495510.257 5458547.341)"
2000 TURNER ST,49.279126521900054,-123.06270788454023,,,,,,,,,,,,7,21.688966592311285,0,,True,0.00010318033114380705,,2025-06-16,"LINESTRING (495368.709 5458488.15, 495509.435 5458487.046)"
900 SEMLIN DRIVE,49.27638953822721,-123.06368844682606,,,,,,,,,,,,10,32.1068692731782,0,,True,50.24838793337247,,2025-06-16,"LINESTRING (495367.792 5458208.506, 495367.201 5458158.264)"
2400 OXFORD ST,49.285695636337735,-123.05616321523144,2021.0,NANAIMO ST,XWALK NORTH OF DUNDAS ST,MCGILL ST,50.0,False,False,False,False,True,False,12,27.48469179085916,0,,False,,,,"LINESTRING (495889.287 5459217.604, 495941.968 5459217.429)"
2000 WALL ST,49.28613914039393,-123.0619207136037,,,,,,,,,,,,11,30.455915190962624,0,,False,,,,"LINESTRING (495460.643 5459221.289, 495481.711 5459238.324, 495529.31 5459320.726)"
4500 W 3RD AV,49.27021233596312,-123.21050676027087,,,,,,,,,,,,6,9.119872390147446,0,,False,,,,"LINESTRING (484788.449 5457513.348, 484584.496 5457518.711)"
1800-1900 NW MARINE DRIVE,49.270155412754775,-123.20219206529818,,,,,,,,,,,,18,16.646917198914412,0,,False,,,,"LINESTRING (485252.106 5457665.92, 485253.889 5457664.277, 485255.643 5457662.603, 485257.368 5457660.898, 485259.062 5457659.164, 485260.726 5457657.401, 485262.359 5457655.608, 485263.961 5457653.788, 485265.53 5457651.94, 485267.067 5457650.064, 485268.571 5457648.162, 485270.042 5457646.235, 485271.478 5457644.281, 485272.881 5457642.303, 485274.249 5457640.301, 485275.581 5457638.275, 485276.878 5457636.226, 485278.139 5457634.155, 485279.364 5457632.062, 485279.423 5457631.959, 485280.383 5457629.512, 485281.3 5457627.049, 485282.174 5457624.571, 485283.004 5457622.077, 485283.791 5457619.569, 485284.533 5457617.048, 485285.232 5457614.515, 485285.887 5457611.969, 485286.497 5457609.413, 485287.062 5457606.846, 485287.582 5457604.27, 485288.058 5457601.685, 485288.488 5457599.092, 485288.873 5457596.492, 485289.212 5457593.886, 485289.506 5457591.274, 485289.754 5457588.658, 485289.957 5457586.038, 485290.114 5457583.414, 485290.225 5457580.788, 485290.29 5457578.161, 485290.299 5457577.519, 485290.309 5457576.447, 485290.32 5457575.371, 485290.32 5457574.351, 485290.33 5457573.282, 485290.32 5457572.203, 485290.32 5457571.183, 485290.309 5457570.065, 485290.288 5457569.012, 485290.268 5457567.982, 485290.241 5457566.583, 485290.227 5457565.879, 485290.195 5457564.782, 485290.164 5457563.73, 485290.154 5457563.471, 485290.098 5457562.045, 485290.04 5457560.574, 485289.988 5457559.496, 485289.936 5457558.424, 485289.877 5457557.429, 485289.817 5457556.409, 485289.75 5457555.267, 485289.676 5457554.195, 485289.606 5457553.175, 485289.533 5457552.108, 485289.435 5457550.854, 485289.354 5457549.825, 485289.286 5457548.953, 485289.183 5457547.785, 485289.097 5457546.815, 485288.99 5457545.725, 485288.867 5457544.479, 485288.786 5457543.652, 485288.671 5457542.597, 485288.457 5457540.611, 485288.446 5457540.507, 485288.319 5457539.442, 485288.194 5457538.379, 485288.058 5457537.326, 485287.928 5457536.306, 485287.798 5457535.296, 485287.662 5457534.225, 485287.508 5457533.112, 485287.351 5457532.057, 485287.201 5457531.037, 485287.1 5457530.355, 485286.893 5457528.964, 485286.729 5457527.926, 485283.527 5457507.168, 485283.37 5457506.189, 485283.235 5457505.292, 485283.095 5457504.282, 485282.953 5457503.331, 485282.836 5457502.421, 485282.706 5457501.421, 485282.582 5457500.458, 485282.467 5457499.5, 485282.354 5457498.551, 485282.254 5457497.637, 485282.242 5457497.517, 485281.971 5457494.778, 485281.969 5457494.754, 485281.893 5457493.793, 485281.803 5457492.783, 485281.731 5457491.871, 485281.664 5457490.91, 485281.597 5457489.949, 485281.54 5457488.986, 485281.48 5457487.966, 485281.426 5457487.057, 485281.388 5457486.097, 485281.341 5457485.137, 485281.312 5457484.166, 485281.274 5457483.204, 485281.256 5457482.307, 485281.236 5457481.287, 485281.217 5457480.313, 485281.207 5457479.344, 485281.198 5457478.381, 485281.198 5457477.421, 485281.198 5457476.45, 485281.207 5457475.538, 485281.226 5457474.554, 485281.252 5457473.271, 485281.265 5457472.596, 485281.292 5457471.675, 485281.353 5457470.137, 485281.368 5457469.752, 485281.415 5457468.774, 485281.51 5457466.953, 485281.54 5457466.356, 485281.6 5457465.414, 485281.633 5457464.931, 485281.7 5457463.97, 485281.832 5457462.298, 485281.852 5457462.048, 485281.912 5457461.375, 485281.968 5457460.75, 485282.093 5457459.421, 485282.213 5457458.21, 485282.312 5457457.305, 485282.433 5457456.29, 485282.538 5457455.329, 485282.655 5457454.42, 485282.785 5457453.42, 485282.908 5457452.461, 485283.034 5457451.564, 485283.176 5457450.612, 485283.326 5457449.602, 485283.469 5457448.652, 485283.621 5457447.699, 485283.901 5457445.995, 485284.211 5457444.297, 485284.55 5457442.604, 485284.919 5457440.917, 485285.317 5457439.236, 485285.745 5457437.563, 485286.202 5457435.898, 485286.687 5457434.241, 485287.202 5457432.593, 485287.745 5457430.954, 485288.317 5457429.325, 485288.917 5457427.706, 485289.545 5457426.098, 485290.201 5457424.501, 485290.885 5457422.916, 485291.597 5457421.343, 485292.335 5457419.782, 485293.101 5457418.235, 485293.894 5457416.701, 485294.714 5457415.181, 485295.56 5457413.676, 485296.432 5457412.186, 485297.33 5457410.711, 485298.253 5457409.252, 485299.202 5457407.81, 485300.176 5457406.384, 485301.175 5457404.976, 485302.198 5457403.585, 485303.245 5457402.212, 485304.316 5457400.858, 485305.409 5457399.523, 485306.527 5457398.206, 485307.667 5457396.91, 485308.83 5457395.634, 485310.015 5457394.378, 485311.222 5457393.143, 485312.45 5457391.929, 485313.699 5457390.737, 485314.968 5457389.567, 485316.258 5457388.42, 485317.568 5457387.294, 485318.239 5457386.733, 485345.456 5457367.15)"
1700 TRIMBLE ST,49.27168890809416,-123.20577464504639,,,,,,,,,,,,6,18.75553048648859,0,,False,,,,"LINESTRING (485032.308 5457722.913, 485030.015 5457635.551)"
4600 LANGARA AV,49.27320704021174,-123.21249821393123,,,,,,,,,,,,7,12.98706971514786,0,,False,,,,"LINESTRING (484591.593 5457787.214, 484493.484 5457911.499)"
2000 TOLMIE ST,49.26883470546401,-123.2119588698753,,,,,,,,,,,,10,28.811394146465478,0,,False,,,,"LINESTRING (484581.066 5457387.915, 484579.75 5457338.429)"
1800 TOLMIE ST,49.27052367026468,-123.21189841068654,,,,,,,,,,,,3,21.005870170278858,0,,False,,,,"LINESTRING (484586.169 5457583.134, 484584.496 5457518.711)"
4600 W 3RD AV,49.27025722238941,-123.21344505518125,,,,,,,,,,,,6,11.103946682551582,0,,False,,,,"LINESTRING (484584.496 5457518.711, 484360.979 5457524.527)"
2800 DISCOVERY ST,49.26122959253491,-123.20310988990147,,,,,,,,,,,,5,25.403350590462118,0,,False,,,,"LINESTRING (485222.515 5456541.038, 485221.25 5456490.847)"
1500 NANAIMO ST,49.2709768812163,-123.0565852157046,,,,,,,,,,,,15,24.85219634486327,0,,True,36.78927595573251,,2025-06-16,"LINESTRING (495883.891 5457604.86, 495883.536 5457557.632)"
1200 GARDEN DRIVE,49.27362948184282,-123.05793781866316,,,,,,,,,,,,5,26.833260489444047,0,,True,50.31100909711877,,2025-06-16,"LINESTRING (495785.899 5457901.358, 495785.19 5457851.065)"
7200 CARTIER ST,49.21959260129362,-123.13773820910417,,,,,,,,,,,,5,21.01218349789539,0,,False,,,,"LINESTRING (489970.616 5451906.631, 489970.469 5451895.001, 489968.888 5451846.267)"
2200 PRINCE EDWARD ST,49.26534862253399,-123.09573642942448,,,,,,,,,,,,6,37.38032851700196,0,,True,26.394037711915438,Various Locations,2027-12-02,"LINESTRING (493035.28 5456965.493, 493034.46 5456951.345)"
2100 WOODLAND DRIVE,49.265333638088904,-123.07357410334632,,,,,,,,,,,,14,26.6369182303256,0,,False,,,,"LINESTRING (494647.583 5456980.078, 494646.913 5456929.818)"
2400 WALL ST,49.290904800592095,-123.05543860535043,,,,,,,,,,,,14,27.525405371084588,0,,False,,,,"LINESTRING (495905.011 5459776.734, 496032.485 5459816.436)"
2400-2500 E 20TH AV,49.25236795727919,-123.05529783571517,,,,,,,,,,,,17,35.24694460796276,0,,False,,,,"LINESTRING (495934.444 5455511.967, 496017.258 5455512.867)"
3100 PARKER ST,49.27537538058053,-123.03888212090932,,,,,,,,,,,,4,33.031952620055506,0,,True,0.0,,2025-06-16,"LINESTRING (497170.552 5458069.42, 497172.998 5458069.413)"
3300 QUEBEC ST,49.25488104108051,-123.1033054158543,,,,,,,,,,,,4,23.752137053025073,0,,False,,,,"LINESTRING (492483.38 5455821.775, 492481.845 5455769.145)"
700 E 56TH AV,49.21908527606044,-123.08900719135437,,,,,,,,,,,,16,29.88768323227582,0,,False,,,,"LINESTRING (493428.737 5451816.722, 493608.046 5451812.736)"
800 HELMCKEN ST,49.27900250255315,-123.12584085728265,2021.0,HOWE ST,NELSON ST,DAVIE ST,50.0,False,False,False,False,True,False,21,25.725959594354766,0,,False,,,,"LINESTRING (490864.824 5458462.063, 490829.584 5458497.01)"
1000 HARO ST,49.28339690373344,-123.12510121875478,,,,,,,,,,,,20,24.18330041921118,0,,True,63.19544320301853,East side of 800 Block Burrard St from Robson St to 100m South of Robson St.,2025-06-28,"LINESTRING (490945.156 5458924.937, 490930.629 5458939.36, 490858.462 5459011.015)"
5100 SOPHIA ST,49.2383235610263,-123.09928987859658,,,,,,,,,,,,5,33.7107739151168,0,,False,,,,"LINESTRING (492773.371 5453978.729, 492771.431 5453930.018)"
300 E 34TH AV,49.23962366671094,-123.0982026802804,,,,,,,,,,,,11,26.97025904323524,0,,False,,,,"LINESTRING (492760.944 5454101.632, 492942.514 5454095.975)"
4400 FRASER ST,49.24515058996667,-123.09022346913007,,,,,,,,,,,,25,18.891870553454165,0,,False,,,,"LINESTRING (493434.371 5454760.064, 493432.182 5454664.95)"
4300 W 10TH AV,49.26375716304643,-123.20454164233003,2021.0,10TH AVE,BLANCA ST,EB STOP BAR AT DISCOVERY ST,50.0,False,False,False,False,True,False,33,16.745382021957408,0,,False,,,,"LINESTRING (485229.006 5456794.271, 485007.933 5456800.159)"
1100 THE CASTINGS,49.26733503026129,-123.13091815738159,,,,,,,,,,,,22,26.367643987457072,0,,False,,,,"LINESTRING (490510.995 5457205.241, 490492.922 5457205.712, 490459.598 5457170.641, 490447.539 5457141.442)"
3500 SLOCAN ST,49.25319053022639,-123.04957198606826,,,,,,,,,,,,4,36.8312061008948,0,,False,,,,"LINESTRING (496392.643 5455607.037, 496392.545 5455600.11)"
3800 PENTICTON ST,49.24994713039429,-123.0522389934423,,,,,,,,,,,,6,24.837346935651993,0,,False,,,,"LINESTRING (496198.301 5455267.971, 496198.227 5455218.299)"
1700 W 7TH AV,49.26543399726535,-123.14389039069778,,,,,,,,,,,,6,25.71112319877162,0,,False,,,,"LINESTRING (489572.772 5456972.374, 489490.298 5456974.549)"
7500 FRASER ST,49.21607963321243,-123.09101439697758,,,,,,,,,,,,19,17.497815715604077,0,,False,,,,"LINESTRING (493372.799 5451530.203, 493370.846 5451431.33)"
2200 MCLEAN DRIVE,49.26444220401204,-123.075526615562,,,,,,,,,,,,7,28.895479058025224,0,,False,,,,"LINESTRING (494505.432 5456880.836, 494504.763 5456831.138)"
2400 COMMERCIAL DRIVE,49.26287215480545,-123.0697521214053,2021.0,BROADWAY AVE,EB STOP BAR AT CLARK DR,COMMERCIAL DR,50.0,False,False,False,False,False,True,17,25.51921720514135,0,,True,94.37168990885652,,2025-06-16,"LINESTRING (494925.141 5456687.302, 494924.973 5456674.779)"
1700-1800 E 13TH AV,49.25865276087259,-123.06950871926453,,,,,,,,,,,,19,27.86808872942239,1,20.027317599193353,False,,,,"LINESTRING (494918.719 5456212.248, 494965.951 5456211.658)"
1500-1600 E 14TH AV,49.25776412170907,-123.07151965276,,,,,,,,,,,,23,22.525215848547003,0,,False,,,,"LINESTRING (494674.494 5456114.97, 494917.346 5456111.631)"
4400 PENTICTON ST,49.24524350955872,-123.05204397251411,,,,,,,,,,,,8,27.966858807394438,0,,True,60.10776136379124,,2025-06-16,"LINESTRING (496212.089 5454743.235, 496212.105 5454697.212)"
500 W 27TH AV,49.24703463924305,-123.11604090469964,2021.0,CAMBIE ST,29TH AVE,KING EDWARD AVE,50.0,False,False,False,False,False,True,13,29.759034684450906,0,,False,,,,"LINESTRING (491593.216 5454923.281, 491515.846 5454925.757)"
1000 W 27TH AV,49.24723617135626,-123.12797622861677,2021.0,OAK ST,NB STOP BAR AT 41ST AVE,KING EDWARD AVE,50.0,True,False,False,False,False,False,11,19.72344790343022,0,,False,,,,"LINESTRING (490711.923 5454947.644, 490659.907 5454949.005)"
3500 W 13TH AV,49.26069650131924,-123.18276184379604,,,,,,,,,,,,6,21.495658472859613,0,,False,,,,"LINESTRING (486759.056 5456451.432, 486645.437 5456454.371)"
2400 W 7TH AV,49.265709497582485,-123.16115435057564,,,,,,,,,,,,10,24.304637088851337,0,,False,,,,"LINESTRING (488361.768 5457004.36, 488189.422 5457008.886)"
3100 E BROADWAY,49.26190512299658,-123.03847745784235,2021.0,BROADWAY AVE,RENFREW ST,RUPERT ST,50.0,False,False,False,False,True,False,12,19.12410307834358,0,,True,0.00010318795806522013,,2025-06-16,"LINESTRING (497159.219 5456572.083, 497241.676 5456571.731)"
1400 E 3RD AV,49.26782995032015,-123.07449392436699,,,,,,,,,,,,8,24.09740609064574,0,,False,,,,"LINESTRING (494510.247 5457233.559, 494650.956 5457231.501)"
1500-1600 E 12TH AV,49.259576131879385,-123.07175059885682,,,,,,,,,,,,30,21.47466519844181,0,,False,,,,"LINESTRING (494638.51 5456316.544, 494920.103 5456312.973)"
2200 GRANDVIEW HWY NORTH,49.259680762803974,-123.05963763127625,,,,,,,,,,,,5,21.47342376246535,0,,False,,,,"LINESTRING (495624.442 5456347.851, 495696.909 5456303.395)"
2000 STAINSBURY AV,49.251295839722204,-123.06467937171314,,,,,,,,,,,,12,29.49023866060737,0,,False,,,,"LINESTRING (495266.852 5455404.843, 495319.215 5455382.699)"
